Notice Number,Ticket Number,Issue Date,Violation Location,Zip Code,Violation Code,Violation Description,Unit,Unit Description,Officer,Vehicle Make,License Plate Type,Fine Level 1 Amount,Fine Level 2 Amount,Current Amount Due,Total Payments,Ticket Queue,Ticket Queue Date,Notice Level,Hearing Dispo,Hearing Reason
5182301990,6048484861,1/1/21 9:51,4124 W FOSTER AVE,606254801,9101020*,SPEED VIOLATION 6-10,SPD,Speed,SPEED,OTHR,PAS,35,70,0,35,Paid,3/9/2021,DETR,,
5213982960,7009321679,1/1/21 9:52,100 N CICERO AVENUE,606535301,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,3/3/2021,DETR,,
5237961790,6048484863,1/1/21 9:52,5454 W IRVING PARK,606303536,9101020*,SPEED VIOLATION 6-10,SPD,Speed,SPEED,OTHR,PAS,35,70,70,0,Notice,1/14/2021,SEIZ,,
5225832560,6048484864,1/1/21 9:52,7422 S JEFFERY,606172627,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,1/14/2021,FINL,,
5222194410,6048484865,1/1/21 9:52,449 N COLUMBUS DR,606152846,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5230337180,6048484866,1/1/21 9:52,536 E MORGAN DR,606361115,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5223212990,7009321662,1/1/21 9:52,340 W UPPER WACKER DR,600771622,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,2/14/2021,VIOL,,
5207883600,6048484862,1/1/21 9:52,8345 S ASHLAND AVE,604624764,9101020*,SPEED VIOLATION 6-10,SPD,Speed,SPEED,OTHR,PAS,35,70,0,35,Paid,1/30/2021,VIOL,,
5203797030,7009325252,1/1/21 9:52,9500 S HALSTED STREET,60619,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,200,0,Notice,1/14/2021,DLS,,
5234908610,6048484867,1/1/21 9:53,2416 W 103RD ST,60643,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5226528270,6048484868,1/1/21 9:53,2900 W OGDEN,605162381,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,3/18/2021,DETR,,
5231395260,6048484869,1/1/21 9:53,3034 W FOSTER,600055303,9101020*,SPEED VIOLATION 6-10,SPD,Speed,SPEED,OTHR,PAS,35,70,0,35,Paid,2/8/2021,VIOL,,
5208799440,6048484871,1/1/21 9:54,5120 N PULASKI,606085911,9101020*,SPEED VIOLATION 6-10,SPD,Speed,SPEED,OTHR,PAS,35,70,0,35,Paid,1/22/2021,VIOL,,
5233244070,6048484870,1/1/21 9:54,10318 S INDIANAPOLIS,60617,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,TRK,100,200,200,0,Notice,1/14/2021,FINL,,
5234908620,6048484880,1/1/21 9:54,1901 E 75TH ST,60637,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,TMP,0,0,0,0,Warning,1/17/2021,,,
5234908630,6048484872,1/1/21 9:55,2900 W OGDEN,604401058,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5235218040,71899480,1/1/21 9:55,550 E 67TH ST,60621,0964130A,PARK ALLEY,3,CPD,18073,CHEV,TMP,150,300,300,0,Notice,2/1/2021,FINL,,
5234953450,6048484873,1/1/21 9:55,5120 N PULASKI,606302619,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5234886640,7009323163,1/1/21 9:55,4000 N ELSTON AVENUE,604358014,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,200,0,Notice,1/14/2021,FINL,,
5231248450,6048484874,1/1/21 9:56,5120 N PULASKI,60639,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,1/14/2021,SEIZ,,
5213052580,7009321787,1/1/21 9:56,340 W UPPER WACKER DR,606083209,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,1/18/2021,VIOL,,
5232192710,6048484876,1/1/21 9:57,5885 N RIDGE AVE,606392706,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5234044820,6048484875,1/1/21 9:57,4124 W FOSTER AVE,607141527,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5198638210,71885869,1/1/21 9:57,2144 N LINCOLN PK WST,606144608,0964080B,NO STANDING/PARKING TIME RESTRICTED,18,CPD,8840,JEEP,PAS,100,200,0,0,Dismissed,2/24/2021,VIOL,Not Liable,Violation is Factually Inconsistent
0,71885870,1/1/21 9:57,2144 N LINCOLN PK WST,605142832,0964080B,NO STANDING/PARKING TIME RESTRICTED,18,CPD,8840,JEEP,PAS,100,200,0,100,Paid,1/23/2021,,,
5235025110,6048484878,1/1/21 9:58,445 W 127TH,77067,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/24/2021,,,
5177827690,6048484881,1/1/21 9:58,1334 W GARFIELD BLVD,606152634,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,2/8/2021,VIOL,,
5233232930,6048484877,1/1/21 9:58,5816 W JACKSON,60804,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,1/14/2021,SEIZ,,
5234953460,6048484883,1/1/21 9:58,506 S CENTRAL AVE,601631433,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5229955590,6048484882,1/1/21 9:58,3137 W PETERSON,606073590,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,200,Paid,4/6/2021,FINL,,
5221605010,6048484884,1/1/21 9:59,10318 S INDIANAPOLIS,606282224,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,2/12/2021,VIOL,,
5234871960,6048484879,1/1/21 9:59,2917 W ROOSEVELT,601015616,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,2/2/2021,VIOL,,
5231437840,71914684,1/1/21 10:00,2656 S AVERS,606234412,0964100A,WITHIN 15' OF FIRE HYDRANT,10,CPD,10059,CHEV,PAS,150,300,300,0,Notice,1/14/2021,SEIZ,,
5235173580,71789708,1/1/21 10:00,3956 N CENTRAL,20772,0964110A1,DOUBLE PARKING/STANDING NON-CENTRAL BUSINESS DISTR,19,CPD,3774,TOYT,PAS,100,200,0,100,Paid,2/25/2021,VIOL,,
5231437840,71914685,1/1/21 10:00,2656 S AVERS,606234412,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,10,CPD,10059,CHEV,PAS,60,120,120,0,Notice,1/14/2021,SEIZ,,
5223922370,6048484886,1/1/21 10:01,6226 W IRVING PARK RD,60618,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,2/18/2021,VIOL,,
5234908640,6048484885,1/1/21 10:01,4433 N WESTERN,606073685,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5235167160,7009321790,1/1/21 10:02,6400 N SHERIDAN ROAD,52233,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PFR,100,200,200,0,Notice,1/7/2021,FINL,,
5225899800,7009321801,1/1/21 10:02,4800 W 47TH ST,606322542,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,3/4/2021,DETR,,
5232247420,7009321803,1/1/21 10:03,800 W ROOSEVELT ROAD,60452,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,200,0,Notice,1/14/2021,SEIZ,,
5226482210,71915844,1/1/21 10:03,1904 S HAMLIN,606232436,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,10,CPD,5996,HYUN,PAS,60,120,0,60,Paid,3/15/2021,DETR,,
5115695960,6048484887,1/1/21 10:04,450 N COLUMBUS DR,60653,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,1/14/2021,FINL,,
5214309740,7009321800,1/1/21 10:05,2000 N CICERO AVENUE,606391586,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,200,Paid,4/17/2021,SEIZ,,
5234908650,6048484890,1/1/21 10:06,140 N ASHLAND,60622,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5234094110,6048484892,1/1/21 10:06,8318 S ASHLAND AVE,60620,9101020*,SPEED VIOLATION 6-10,SPD,Speed,SPEED,OTHR,PAS,35,70,70,0,Notice,1/14/2021,FINL,,
5230189870,6048484891,1/1/21 10:06,2900 W OGDEN,604433326,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,1/14/2021,SEIZ,,
5234908660,6048484893,1/1/21 10:06,536 E MORGAN DR,60649,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5221237480,6048484889,1/1/21 10:06,140 N ASHLAND,606121143,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,TRK,100,200,0,100,Paid,4/26/2021,DETR,,
5235086920,71885871,1/1/21 10:07,3231 W DICKENS AV,606361628,0964100C,BLOCK ACCESS/ALLEY/DRIVEWAY/FIRELANE,18,CPD,8840,JEEP,PAS,150,300,0,150,Paid,2/16/2021,VIOL,,
5230624270,6048484894,1/1/21 10:07,536 E MORGAN DR,606432601,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,2/1/2021,VIOL,,
5211755600,7009321654,1/1/21 10:07,800 W 99TH ST,606286321,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,2/9/2021,VIOL,,
5076358320,71915845,1/1/21 10:07,1962 S HAMLIN,606241360,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,10,CPD,5996,CHEV,PAS,60,120,120,0,Notice,1/14/2021,SEIZ,,
5234898610,7009323477,1/1/21 10:08,8700 S VINCENNES,60565,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,200,0,Notice,1/14/2021,FINL,,
0,71885872,1/1/21 10:08,3231 W DICKENS AV,,0964100C,BLOCK ACCESS/ALLEY/DRIVEWAY/FIRELANE,18,CPD,8840,NISS,PAS,150,300,150,0,Define,1/14/2021,,,
5229114520,71915846,1/1/21 10:09,1942 S AVERS,604265942,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,10,CPD,5996,BMW,PAS,60,120,120,0,Notice,1/14/2021,SEIZ,,
5230900950,7009321682,1/1/21 10:09,400 S WESTERN AVENUE,606241553,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,3/19/2021,DETR,,
5200602890,6048484895,1/1/21 10:09,6909 S KEDZIE,604236999,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,3/3/2021,FINL,Liable,
5215721980,71915847,1/1/21 10:10,1940 S AVERS,606232578,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,10,CPD,5996,HYUN,PAS,60,120,120,0,Notice,1/14/2021,SEIZ,,
5222692490,6048484901,1/1/21 10:10,10318 S INDIANAPOLIS,606175143,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,3/7/2021,DETR,,
5205919550,6048484897,1/1/21 10:10,8345 S ASHLAND AVE,606431610,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,1/14/2021,SEIZ,,
5234872330,7009321680,1/1/21 10:10,500 N COLUMBUS DRIVE,60302,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,2/16/2021,VIOL,,
5234392940,6048484899,1/1/21 10:10,1142 W IRVING PARK,600167033,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5177827690,6048484898,1/1/21 10:10,8345 S ASHLAND AVE,606152634,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,2/8/2021,VIOL,,
5193146880,6048484900,1/1/21 10:10,324 S KEDZIE AVE,60653,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,1/14/2021,DLS,,
5234359510,6048484896,1/1/21 10:10,3450 W 71ST,604773527,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,2/8/2021,VIOL,,
5016198070,7009321770,1/1/21 10:10,2400 W 63RD ST,606287459,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,5/21/2021,DETR,,
5234767410,72169372,1/1/21 10:11,323 N LAMON,604401739,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,15,CPD,4988,PONT,PAS,60,120,0,0,Dismissed,3/1/2021,DETR,,
5235033500,71718121,1/1/21 10:11,2900 S STATE ST,60616,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,716,CPD,6882,TOYT,TMP,60,120,0,0,Dismissed,3/1/2021,VIOL,,
5234908670,6048484902,1/1/21 10:11,2912 W ROOSEVELT,60459,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5233318610,7009321651,1/1/21 10:11,1600 W 71ST,75220,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,200,0,Notice,1/20/2021,SEIZ,,
5216950350,6048484903,1/1/21 10:11,4433 N WESTERN,606253545,9101020*,SPEED VIOLATION 6-10,SPD,Speed,SPEED,OTHR,PAS,35,70,0,70,Paid,3/30/2021,FINL,,
5235232000,71595145,1/1/21 10:12,5051 S ST LAWRENCE AVE,60619,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,2,CPD,2822,MERC,TMP,60,120,0,0,Dismissed,3/1/2021,VIOL,,
5235232000,71595146,1/1/21 10:12,5051 S ST LAWRENCE AVE,60619,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",2,CPD,2822,MERC,TMP,200,250,250,0,Notice,2/1/2021,SEIZ,,
5227219200,7009321650,1/1/21 10:12,500 W ROOSEVELT ROAD,606477503,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,1/22/2021,VIOL,,
5235166130,6048484904,1/1/21 10:12,3843 S WESTERN,60617,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/31/2021,,,
5220099530,71915848,1/1/21 10:12,1925 S AVERS,606232451,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,10,CPD,5996,HYUN,PAS,60,120,120,0,Notice,1/14/2021,FINL,,
5230326880,71915849,1/1/21 10:13,1865 S AVERFS,606232731,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,10,CPD,5996,NISS,PAS,60,120,0,0,Dismissed,3/1/2021,VIOL,,
5219783400,72169373,1/1/21 10:13,320 N LAMON,606492212,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,15,CPD,4988,TOYT,PAS,60,120,120,0,Notice,1/14/2021,SEIZ,,
5235033500,71718122,1/1/21 10:13,2900 S STATE ST,60616,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",716,CPD,6882,TOYT,TMP,200,250,0,200,Paid,1/22/2021,,,
5234908690,6048484907,1/1/21 10:13,5454 W IRVING PARK,61822,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5225386670,6048484905,1/1/21 10:13,536 E MORGAN DR,606361114,9101020*,SPEED VIOLATION 6-10,SPD,Speed,SPEED,OTHR,PAS,35,70,0,35,Paid,1/28/2021,VIOL,,
5234908680,6048484906,1/1/21 10:13,3047 W JACKSON BLVD,60620,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,3/15/2021,DETR,,
5234908700,6048484909,1/1/21 10:13,3646 W MADISON,60056,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5231647470,6048484911,1/1/21 10:13,1901 E 75TH ST,606455573,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,1/14/2021,SEIZ,,
5204125980,6048484910,1/1/21 10:13,8345 S ASHLAND AVE,606433624,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,1/14/2021,SEIZ,,
5191067530,7009321797,1/1/21 10:13,3800 W MADISON STREET,606201408,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,3/8/2021,DETR,,
5187562660,6048484908,1/1/21 10:13,3646 W MADISON,606124528,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5203741510,71718181,1/1/21 10:14,2900 S STATE ST,606162729,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,716,CPD,16619,CHRY,PAS,60,120,114.62,5.38,Notice,1/21/2021,SEIZ,,
5229382190,7009322949,1/1/21 10:14,4000 W IRVING PARK RD,606183218,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,2/11/2021,VIOL,,
5224503650,6048484912,1/1/21 10:14,515 S CENTRAL AVE,532161542,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/24/2021,,,
5225585350,71900949,1/1/21 10:15,6254 S INDIANA,604661062,0964110C,PARK OR STAND ON CROSSWALK,3,CPD,18055,JEEP,PAS,60,120,0,60,Paid,4/1/2021,DETR,,
5234908710,6048484915,1/1/21 10:16,5885 N RIDGE AVE,604782930,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5234771860,6048484914,1/1/21 10:16,445 W 127TH,60428,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,1/14/2021,SEIZ,,
5223262910,7009321684,1/1/21 10:16,3100 S DR MARTIN L KING,606164233,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,2/8/2021,VIOL,,
5230972620,7009321660,1/1/21 10:16,6700 S CORNELL DRIVE,606173415,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,200,Paid,4/2/2021,FINL,,
5113832300,6048484913,1/1/21 10:16,445 W 127TH,600564960,9101020*,SPEED VIOLATION 6-10,SPD,Speed,SPEED,OTHR,PAS,35,70,70,0,Notice,1/14/2021,SEIZ,,
5234908720,6048484920,1/1/21 10:17,4124 W FOSTER AVE,61074,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5183797470,6048484917,1/1/21 10:17,536 E MORGAN DR,606284645,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,2/12/2021,VIOL,,
5234255450,6048484918,1/1/21 10:17,1901 E 75TH ST,606492763,9101020*,SPEED VIOLATION 6-10,SPD,Speed,SPEED,OTHR,PAS,35,70,0,35,Paid,1/24/2021,VIOL,,
5045607860,7009321694,1/1/21 10:17,100 W CHICAGO AVENUE,606015011,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,2/1/2021,VIOL,,
5234246530,6048484916,1/1/21 10:17,445 W 127TH,608276010,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,1/14/2021,SEIZ,,
5155920450,7009321673,1/1/21 10:17,3200 N KEDZIE AVE,60445,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,100,0,Notice,1/14/2021,DETR,,
5234624110,6048484919,1/1/21 10:17,10318 S INDIANAPOLIS,604774933,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,1/14/2021,FINL,,
0,71718182,1/1/21 10:18,2711 S STATE ST,,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,716,CPD,16619,AUDI,PAS,60,120,0,0,Dismissed,3/1/2021,,,
5233468310,6048484922,1/1/21 10:18,140 N ASHLAND,61761,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5234908730,6048484921,1/1/21 10:18,140 N ASHLAND,60103,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5226454780,6048484923,1/1/21 10:19,2417 W 103RD ST,606553219,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,2/8/2021,VIOL,,
0,71595147,1/1/21 10:20,5019 S ST LAWRENCE AVE,,0976160A,MISSING/NONCOMPLIANT FRONT AND/OR REAR PLATE,2,CPD,2822,CHEV,PAS,60,120,60,0,Hearing Req,2/18/2021,,,
5216017180,6048484924,1/1/21 10:20,8020 W FOREST PRESERVE AV,607063904,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,1/14/2021,FINL,,
5223057140,71913897,1/1/21 10:20,1852 S CENTRAL PARK,60623,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,10,CPD,5996,DODG,PAS,60,120,0,60,Paid,1/21/2021,VIOL,,
0,71595148,1/1/21 10:20,5019 S ST LAWRENCE AVE,,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",2,CPD,2822,CHEV,PAS,200,250,200,0,Hearing Req,2/18/2021,,,
5234908740,6048484926,1/1/21 10:21,5120 N PULASKI,607123718,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5234789190,7009321692,1/1/21 10:21,200 W GARFIELD BLVD,606291902,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,200,0,Notice,1/14/2021,DLS,,
5199948470,71718123,1/1/21 10:21,2901 S STATE ST,606204324,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,716,CPD,6882,DODG,PAS,60,120,0,0,Dismissed,3/1/2021,VIOL,,
5176504180,6048484927,1/1/21 10:22,5330 S COTTAGE GROVE,606154378,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,1/31/2021,VIOL,,
5234958070,7009321693,1/1/21 10:22,8700 S LAFAYETTE AVEN,609501156,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,200,0,Notice,1/14/2021,SEIZ,,
5204018550,6048484928,1/1/21 10:22,515 S CENTRAL AVE,606145621,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5177921150,71718183,1/1/21 10:23,2840 S STATE ST,606163262,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,716,CPD,16619,HOND,PAS,60,120,0,120,Paid,4/27/2021,FINL,,
5227980980,6048484929,1/1/21 10:23,4433 N WESTERN,606256535,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5193582140,71564012,1/1/21 10:23,2050 S INDIANA ST,606413724,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,1,CPD,10912,CHEV,PAS,60,120,0,60,Paid,3/8/2021,DETR,,
5228239560,7009321665,1/1/21 10:23,2400 W PETERSON,600103700,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,2/11/2021,VIOL,,
5234908750,6048484930,1/1/21 10:24,3137 W PETERSON,606561743,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5230708060,6048484932,1/1/21 10:24,3646 W MADISON,60169,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5234953470,6048484931,1/1/21 10:24,2900 W OGDEN,606121208,9100045B2,SPEED WARNING,SPD,Speed,SPEED,OTHR,PAS,0,0,0,0,Warning,1/17/2021,,,
5230303750,71718124,1/1/21 10:25,2920 S STATE ST,606163282,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,716,CPD,6882,NISS,PAS,60,120,0,0,Dismissed,3/1/2021,,,
5234766260,71527216,1/1/21 10:25,2711 W PERSHING RD,60632,0964090E,RESIDENTIAL PERMIT PARKING,9,CPD,8765,NISS,PAS,75,150,0,75,Paid,2/4/2021,VIOL,,
5141716540,6048484933,1/1/21 10:25,6909 S KEDZIE,605277541,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,1/14/2021,SEIZ,,
5230705000,71595149,1/1/21 10:26,312 E 50TH ST,60615,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,2,CPD,2822,INFI,TMP,60,120,120,0,Notice,2/1/2021,SEIZ,,
5226976500,7009321655,1/1/21 10:26,800 W 99TH ST,604772764,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,TRK,100,200,200,0,Notice,1/14/2021,FINL,,
5186910140,6048484934,1/1/21 10:26,115 N OGDEN,532183324,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,0,100,Paid,3/29/2021,DETR,,
5190883280,6048484936,1/1/21 10:27,536 E MORGAN DR,6041900,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PFR,100,200,200,0,Notice,1/14/2021,DLS,,
5207860910,7009323356,1/1/21 10:27,2400 N ASHLAND AVENUE,60614,9102020,RED LIGHT VIOLATION,CNDT,Red Light,CNDT,OTHR,PAS,100,200,0,100,Paid,3/12/2021,DETR,,
5092100760,6048484935,1/1/21 10:27,3843 S WESTERN,606291145,9101020**,SPEED VIOLATION 11+,SPD,Speed,SPEED,OTHR,PAS,100,200,200,0,Notice,1/14/2021,FINL,,
5235033510,71718184,1/1/21 10:28,2964 S STATE ST,60616,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,716,CPD,16619,BUIC,TMP,60,120,0,0,Dismissed,3/1/2021,VIOL,,
